Fecha;Temperatura Bulbo Húmedo ValueY;Presion Atmosferica ValueY;Temperatura T1 ValueY;Potencia TG ValueY;T amb ValueY;Temperatura entrada aire despues el enfriador;Temperatura entrada aire antes el enfriador;Pot Modelo Amb;Pot Modelo 1
7/6/18 20:00;15,90002441;972,4999878;18,44582367;13121,79414;21,66666794;16,4;21,59;13471,03332;13243,98303
7/6/18 21:00;15,20002174;971,5740356;17,42429352;13243,196;19,96238327;15,69;19,94;13550,99116;13333,89534
7/6/18 21:00;15,20002174;971,5740356;17,42429352;13243,196;19,96238327;15,69;19,94;13550,99116;13333,89534
7/6/18 22:00;15,00002098;971,5740356;16,98649979;13281,68955;19,02054214;14,98;18,34;13588,71508;13381,14189
7/6/18 22:00;15,00002098;971,5740356;16,98649979;13281,68955;19,02054214;14,98;18,34;13588,71508;13381,14189
7/6/18 23:00;14,9000206;971,2036743;16,402771;13351,27373;18,4375;14,7;17,56;13605,91407;13406,8888
7/6/18 23:00;14,9000206;971,2036743;16,402771;13351,27373;18,4375;14,7;17,56;13605,91407;13406,8888
8/6/18 0:00;14,80002022;970,2777588;16,5122261;13324,62461;17,67505646;14,21;16,26;13620,90553;13436,30498
8/6/18 0:00;14,80002022;970,2777588;16,5122261;13324,62461;17,67505646;14,21;16,26;13620,90553;13436,30498
8/6/18 1:00;14,00001717;968,7963135;15,70959473;13410,00059;16,37442017;14,37;16,4;13690,54663;13508,05253
8/6/18 1:00;14,00001717;968,7963135;15,70959473;13410,00059;16,37442017;14,37;16,4;13690,54663;13508,05253
8/6/18 2:00;13,70001602;968,0555908;15,30828094;13451,45508;15,74652863;13,64;15,17;13717,98253;13539,64658
8/6/18 2:00;13,70001602;968,0555908;15,30828094;13451,45508;15,74652863;13,64;15,17;13717,98253;13539,64658
8/6/18 3:00;13,00001335;966,7592896;14,46917343;13495,87061;14,49074173;13,3;14,68;13781,93085;13607,50312
8/6/18 3:00;13,00001335;966,7592896;14,46917343;13495,87061;14,49074173;13,3;14,68;13781,93085;13607,50312
8/6/18 4:00;12,90001297;966,9444702;14,35972214;13525,48086;13,95254517;12,67;13,52;13804,78058;13635,38409
8/6/18 4:00;12,90001297;966,9444702;14,35972214;13525,48086;13,95254517;12,67;13,52;13804,78058;13635,38409
8/6/18 5:00;12,90001297;967,3148193;14,28675461;13525,48076;13,81799698;12,58;13,05;13812,75589;13643,89922
8/6/18 5:00;12,90001297;967,3148193;14,28675461;13525,48076;13,81799698;12,58;13,05;13812,75589;13643,89922
8/6/18 6:00;12,90001297;967,5;14,35972214;13521,03916;13,86284637;12,56;12,93;13813,87429;13643,32094
8/6/18 6:00;12,90001297;967,5;14,35972214;13521,03916;13,86284637;12,56;12,93;13813,87429;13643,32094
8/6/18 7:00;13,00001335;968,1481934;14,35972214;13530,90938;14,13194275;12,58;12,99;13808,10937;13633,14907
8/6/18 7:00;13,00001335;968,1481934;14,35972214;13530,90938;14,13194275;12,58;12,99;13808,10937;13633,14907
8/6/18 8:00;13,00001335;967,6852295;14,35972214;13513,63682;14,44589233;12,58;13,09;13794,40968;13616,21814
8/6/18 8:00;13,00001335;967,6852295;14,35972214;13513,63682;14,44589233;12,58;13,09;13794,40968;13616,21814
8/6/18 9:00;13,40001488;967,9629883;14,76103592;13502,28604;15,07378387;12,63;13,36;13754,49757;13577,92134
8/6/18 9:00;13,40001488;967,9629883;14,76103592;13502,28604;15,07378387;12,63;13,36;13754,49757;13577,92134
8/6/18 10:00;13,90001678;968,9814941;15,67311096;13421,84473;16,15017319;12,93;13,87;13705,36214;13522,39285
8/6/18 10:00;13,90001678;968,9814941;15,67311096;13421,84473;16,15017319;12,93;13,87;13705,36214;13522,39285
8/6/18 11:00;15,10002136;972,5925781;17,31484985;13287,11797;18,52719879;13,62;15,13;13606,99372;13406,5661
8/6/18 11:00;15,10002136;972,5925781;17,31484985;13287,11797;18,52719879;13,62;15,13;13606,99372;13406,5661
8/6/18 12:00;15,50002289;972,2222168;18,33637238;13240,72842;20,9042244;14,72;16,95;13514,38857;13288,08297
8/6/18 12:00;15,50002289;972,2222168;18,33637238;13240,72842;20,9042244;14,72;16,95;13514,38857;13288,08297
8/6/18 13:00;16,30002594;971,3888794;19,13899994;13090,70313;21,53211975;15,35;19,23;13433,63654;13228,39958
8/6/18 13:00;16,30002594;971,3888794;19,13899994;13090,70313;21,53211975;15,35;19,23;13433,63654;13228,39958
8/6/18 14:00;16,0000248;969,9073486;18,33637238;13137,58633;19,6484375;16,12;20,04;13484,14356;13308,73094
8/6/18 14:00;16,0000248;969,9073486;18,33637238;13137,58633;19,6484375;16,12;20,04;13484,14356;13308,73094
8/6/18 15:00;16,70002747;969,8147827;18,92010498;13077,37871;20,50057983;15,61;18,27;13413,52871;13248,11292
8/6/18 15:00;16,70002747;969,8147827;18,92010498;13077,37871;20,50057983;15,61;18,27;13413,52871;13248,11292
8/6/18 16:00;16,20002556;968,1481689;18,2269249;13134,13154;19,06539536;16,24;18,92;13463,91484;13314,37014
8/6/18 16:00;16,20002556;968,1481689;18,2269249;13134,13154;19,06539536;16,24;18,92;13463,91484;13314,37014
8/6/18 17:00;16,10002518;966,6666748;18,00802612;13142,02773;18,79629517;15,73;17,73;13459,48242;13318,43992
8/6/18 17:00;16,10002518;966,6666748;18,00802612;13142,02773;18,79629517;15,73;17,73;13459,48242;13318,43992
8/6/18 18:00;16,20002556;969,6296021;17,82561493;13151,4043;18,4823494;15,59;17,48;13496,96434;13350,36545
8/6/18 18:00;16,20002556;969,6296021;17,82561493;13151,4043;18,4823494;15,59;17,48;13496,96434;13350,36545
8/6/18 19:00;16,0000248;967,8703979;17,53374863;13171,14424;17,80960464;15,61;17,16;13506,27379;13373,12321
8/6/18 19:00;16,0000248;967,8703979;17,53374863;13171,14424;17,80960464;15,61;17,16;13506,27379;13373,12321
8/6/18 20:00;15,50002289;967,8703735;16,98649979;13229,37793;17,49565887;15,37;16,57;13548,36124;13403,22585
8/6/18 20:00;15,50002289;967,8703735;16,98649979;13229,37793;17,49565887;15,37;16,57;13548,36124;13403,22585
8/6/18 21:00;15,10002136;966,5740723;16,80408478;13276,75459;17,1817131;15,02;16,18;13567,77491;13420,52338
8/6/18 21:00;15,10002136;966,5740723;16,80408478;13276,75459;17,1817131;15,02;16,18;13567,77491;13420,52338
8/6/18 22:00;15,00002098;967,5000122;16,5122261;13283,17002;17,00231552;14,62;15,86;13590,50766;13438,35393
8/6/18 22:00;15,00002098;967,5000122;16,5122261;13283,17002;17,00231552;14,62;15,86;13590,50766;13438,35393
8/6/18 23:00;14,70001984;966,7592407;16,18387604;13321,17002;16,28472137;14,5;15,88;13620,23853;13473,81649
8/6/18 23:00;14,70001984;966,7592407;16,18387604;13321,17002;16,28472137;14,5;15,88;13620,23853;13473,81649
9/6/18 0:00;14,60001945;967,3148193;16,18387604;13353,74131;16,015625;14,17;15,13;13640,73449;13492,80359
9/6/18 0:00;14,60001945;967,3148193;16,18387604;13353,74131;16,015625;14,17;15,13;13640,73449;13492,80359
9/6/18 1:00;14,00001717;966,9444824;15,49069595;13386,80615;15,47743225;14,09;14,96;13690,83967;13533,17866
9/6/18 1:00;14,00001717;966,9444824;15,49069595;13386,80615;15,47743225;14,09;14,96;13690,83967;13533,17866
9/6/18 2:00;13,50001526;965,6481567;15,01641464;13442,57188;15,20833206;13,52;14,39;13715,91613;13551,85429
9/6/18 2:00;13,50001526;965,6481567;15,01641464;13442,57188;15,20833206;13,52;14,39;13715,91613;13551,85429
9/6/18 3:00;12,40001106;965,7407349;13,95840836;13548,67568;14,8495369;13,11;14,07;13801,14889;13604,44421
9/6/18 3:00;12,40001106;965,7407349;13,95840836;13548,67568;14,8495369;13,11;14,07;13801,14889;13604,44421
9/6/18 4:00;12,2000103;966,2962769;13,88544083;13573,84434;14,26649475;12,16;13,85;13836,48924;13640,28399
9/6/18 4:00;12,2000103;966,2962769;13,88544083;13573,84434;14,26649475;12,16;13,85;13836,48924;13640,28399
9/6/18 5:00;12,50001144;965,8333496;13,95840836;13552,12988;14,17679214;12;13,34;13812,6876;13630,82545
9/6/18 5:00;12,50001144;965,8333496;13,95840836;13552,12988;14,17679214;12;13,34;13812,6876;13630,82545
9/6/18 6:00;12,50001144;965,5555542;13,88544083;13552,13027;13,90769577;12,24;13,3;13816,1745;13640,39728
9/6/18 6:00;12,50001144;965,5555542;13,88544083;13552,13027;13,90769577;12,24;13,3;13816,1745;13640,39728
9/6/18 7:00;12,90001297;966,3888916;13,95840836;13550,15605;14,71498871;12,18;12,99;13778,47021;13598,43139
9/6/18 7:00;12,90001297;966,3888916;13,95840836;13550,15605;14,71498871;12,18;12,99;13778,47021;13598,43139
9/6/18 8:00;12,50001144;965,7407593;13,95840836;13547,68857;14,13194275;12,3;13,13;13812,70227;13632,08176
9/6/18 8:00;12,50001144;965,7407593;13,95840836;13547,68857;14,13194275;12,3;13,13;13812,70227;13632,08176
9/6/18 9:00;12,80001259;967,2222412;14,6880722;13528,44189;15,52228165;12,22;13,07;13774,81969;13573,02794
9/6/18 9:00;12,80001259;967,2222412;14,6880722;13528,44189;15,52228165;12,22;13,07;13774,81969;13573,02794
9/6/18 10:00;12,90001297;968,6111328;14,76103592;13492,41602;16,0604744;12,75;14,76;13771,2326;13556,67407
9/6/18 10:00;12,90001297;968,6111328;14,76103592;13492,41602;16,0604744;12,75;14,76;13771,2326;13556,67407
9/6/18 11:00;13,3000145;968,6111328;15,49069595;13444,05244;17,98900604;12,67;14,86;13694,63703;13460,24663
9/6/18 11:00;13,3000145;968,6111328;15,49069595;13444,05244;17,98900604;12,67;14,86;13694,63703;13460,24663
9/6/18 12:00;13,40001488;967,8703857;15,78256226;13385,32539;17,89930725;13,03;16,2;13681,05695;13455,37838
9/6/18 12:00;13,40001488;967,8703857;15,78256226;13385,32539;17,89930725;13,03;16,2;13681,05695;13455,37838
9/6/18 13:00;13,50001526;969,8147827;15,89200974;13385,81904;18,03385544;13,44;16,79;13694,59739;13460,50167
9/6/18 13:00;13,50001526;969,8147827;15,89200974;13385,81904;18,03385544;13,44;16,79;13694,59739;13460,50167
9/6/18 14:00;13,8000164;967,5000244;16,585186;13320,67646;19,24479294;13,54;16,71;13614,84973;13381,38556
9/6/18 14:00;13,8000164;967,5000244;16,585186;13320,67646;19,24479294;13,54;16,71;13614,84973;13381,38556
9/6/18 15:00;13,20001411;969,1666504;16,18387604;13355,71523;19,6035881;13,99;18,03;13666,9274;13397,99023
9/6/18 15:00;13,20001411;969,1666504;16,18387604;13355,71523;19,6035881;13,99;18,03;13666,9274;13397,99023
9/6/18 16:00;13,40001488;969,3518311;15,70959473;13392,23447;20,09693146;13,5;18,29;13642,94703;13371,44348
9/6/18 16:00;13,40001488;969,3518311;15,70959473;13392,23447;20,09693146;13,5;18,29;13642,94703;13371,44348
9/6/18 17:00;14,00001717;969,1666504;17,24188232;13259,9752;21,17332077;13,3;17,85;13572,27088;13303,78793
9/6/18 17:00;14,00001717;969,1666504;17,24188232;13259,9752;21,17332077;13,3;17,85;13572,27088;13303,78793
9/6/18 18:00;13,50001526;967,9630005;16,5122261;13309,81934;20,32118225;14,19;19,57;13613,40187;13348,28867
9/6/18 18:00;13,50001526;967,9630005;16,5122261;13309,81934;20,32118225;14,19;19,57;13613,40187;13348,28867
9/6/18 19:00;13,40001488;968,4259521;16,2933197;13350,77998;20,32118225;13,8;18,76;13625,87792;13354,99133
9/6/18 19:00;13,40001488;968,4259521;16,2933197;13350,77998;20,32118225;13,8;18,76;13625,87792;13354,99133
9/6/18 20:00;13,3000145;968,7037109;16,11090851;13356,20879;20,14178085;13,64;18,76;13640,67872;13368,0754
9/6/18 20:00;13,3000145;968,7037109;16,11090851;13356,20879;20,14178085;13,64;18,76;13640,67872;13368,0754
9/6/18 21:00;12,90001297;967,4074341;15,41772842;13422,33828;18,66174698;13,52;18,62;13689,93382;13435,6665
9/6/18 21:00;12,90001297;967,4074341;15,41772842;13422,33828;18,66174698;13,52;18,62;13689,93382;13435,6665
9/6/18 22:00;12,40001106;968,333374;14,46917343;13510,18232;17,2714119;13,01;17,28;13770,89833;13518,97464
9/6/18 22:00;12,40001106;968,333374;14,46917343;13510,18232;17,2714119;13,01;17,28;13770,89833;13518,97464
9/6/18 23:00;12,10000992;967,8704102;13,66654205;13608,38955;16,15017319;12,44;15,98;13814,35843;13573,88078
9/6/18 23:00;12,10000992;967,8704102;13,66654205;13608,38955;16,15017319;12,44;15,98;13814,35843;13573,88078
10/6/18 0:00;12,50001144;967,3148193;14,17730713;13540,77939;15,29803085;11,87;14,25;13802,12354;13593,31522
10/6/18 0:00;12,50001144;967,3148193;14,17730713;13540,77939;15,29803085;11,87;14,25;13802,12354;13593,31522
10/6/18 1:00;12,40001106;965,4629761;13,88544083;13534,85762;14,71498871;12,28;14,19;13801,19304;13608,21325
10/6/18 1:00;12,40001106;965,4629761;13,88544083;13534,85762;14,71498871;12,28;14,19;13801,19304;13608,21325
10/6/18 2:00;12,80001259;965,6481323;14,17730713;13546,70146;14,53559113;12,12;13,66;13780,80689;13604,0567
10/6/18 2:00;12,80001259;965,6481323;14,17730713;13546,70146;14,53559113;12,12;13,66;13780,80689;13604,0567
10/6/18 3:00;12,90001297;966,4814697;14,35972214;13497,35088;14,40104294;12,44;13,52;13787,63724;13612,64982
10/6/18 3:00;12,90001297;966,4814697;14,35972214;13497,35088;14,40104294;12,44;13,52;13787,63724;13612,64982
10/6/18 4:00;12,90001297;965,9259155;14,17730713;13522,02617;14,26649475;12,58;13,48;13784,2819;13614,38457
10/6/18 4:00;12,90001297;965,9259155;14,17730713;13522,02617;14,26649475;12,58;13,48;13784,2819;13614,38457
10/6/18 5:00;12,90001297;965,1852173;14,35972214;13482,05234;14,13194275;12,5;13,3;13778,66097;13614,76366
10/6/18 5:00;12,90001297;965,1852173;14,35972214;13482,05234;14,13194275;12,5;13,3;13778,66097;13614,76366
10/6/18 6:00;12,80001259;965,833313;14,17730713;13501,79258;13,95254517;12,56;13,15;13797,99363;13630,55955
10/6/18 6:00;12,80001259;965,833313;14,17730713;13501,79258;13,95254517;12,56;13,15;13797,99363;13630,55955
10/6/18 7:00;12,70001221;964,5370605;14,17730713;13515,11719;13,90769577;12,48;13,01;13790,08933;13626,31391
10/6/18 7:00;12,70001221;964,5370605;14,17730713;13515,11719;13,90769577;12,48;13,01;13790,08933;13626,31391
10/6/18 8:00;12,80001259;966,1111206;14,17730713;13528,4418;13,86284637;12,42;13,01;13803,68874;13636,46264
10/6/18 8:00;12,80001259;966,1111206;14,17730713;13528,4418;13,86284637;12,42;13,01;13803,68874;13636,46264
10/6/18 9:00;13,00001335;966,4814697;14,46917343;13505,24727;14,31134415;12,42;12,93;13783,12198;13613,20607
10/6/18 9:00;13,00001335;966,4814697;14,46917343;13505,24727;14,31134415;12,42;12,93;13783,12198;13613,20607
10/6/18 10:00;13,50001526;967,0370483;15,01641464;13456,39004;15,20833206;12,69;13,34;13732,91255;13562,02515
10/6/18 10:00;13,50001526;967,0370483;15,01641464;13456,39004;15,20833206;12,69;13,34;13732,91255;13562,02515
10/6/18 11:00;13,90001678;967,9629639;15,70959473;13393,22168;16,55381775;13,15;14,11;13682,56839;13497,52496
10/6/18 11:00;13,90001678;967,9629639;15,70959473;13393,22168;16,55381775;13,15;14,11;13682,56839;13497,52496
10/6/18 12:00;14,60001945;970,5555176;17,13243484;13270,33887;19,11024475;13,56;15,15;13601,19842;13383,06427
10/6/18 12:00;14,60001945;970,5555176;17,13243484;13270,33887;19,11024475;13,56;15,15;13601,19842;13383,06427
10/6/18 13:00;14,60001945;969,5369873;17,53374863;13240,72832;19,82783508;14,56;17,5;13570,37054;13344,6559
10/6/18 13:00;14,60001945;969,5369873;17,53374863;13240,72832;19,82783508;14,56;17,5;13570,37054;13344,6559
10/6/18 14:00;14,50001907;968,2407593;17,53374863;13237,27393;21,03877258;14,7;18,46;13530,32995;13286,24836
10/6/18 14:00;14,50001907;968,2407593;17,53374863;13237,27393;21,03877258;14,7;18,46;13530,32995;13286,24836
10/6/18 15:00;14,80002022;969,907373;18,44582367;13110,44326;22,47395706;14,64;19,47;13493,56527;13226,61606
10/6/18 15:00;14,80002022;969,907373;18,44582367;13110,44326;22,47395706;14,64;19,47;13493,56527;13226,61606
10/6/18 16:00;14,50001907;969,166626;17,75264359;13189,40439;21,84606552;15,19;20,96;13521,00088;13258,20993
10/6/18 16:00;14,50001907;969,166626;17,75264359;13189,40439;21,84606552;15,19;20,96;13521,00088;13258,20993
10/6/18 17:00;14,60001945;968,7963135;18,2269249;13115,37852;22,24971008;14,84;20,16;13499,3289;13234,77648
10/6/18 17:00;14,60001945;968,7963135;18,2269249;13115,37852;22,24971008;14,84;20,16;13499,3289;13234,77648
10/6/18 18:00;14,50001907;968,7962891;17,75264359;13180,521;22,33940887;15,19;21,04;13503,84386;13234,22006
10/6/18 18:00;14,50001907;968,7962891;17,75264359;13180,521;22,33940887;15,19;21,04;13503,84386;13234,22006
10/6/18 19:00;14,50001907;967,9630127;17,93505859;13157,81973;22,69820786;14,8;20,55;13484,46478;13212,64298
10/6/18 19:00;14,50001907;967,9630127;17,93505859;13157,81973;22,69820786;14,8;20,55;13484,46478;13212,64298
10/6/18 20:00;14,80002022;967,3148438;17,64319229;13201,7417;21,44241714;14,9;20,84;13488,23738;13252,12129
10/6/18 20:00;14,80002022;967,3148438;17,64319229;13201,7417;21,44241714;14,9;20,84;13488,23738;13252,12129
10/6/18 21:00;14,60001945;967,3148438;16,91353607;13266,88457;19,37934113;14,84;19,74;13554,6546;13347,72669
10/6/18 21:00;14,60001945;967,3148438;16,91353607;13266,88457;19,37934113;14,84;19,74;13554,6546;13347,72669
10/6/18 22:00;14,00001717;968,2407471;16,00146103;13350,28672;17,85445786;14,41;17,89;13645,87259;13440,15009
10/6/18 22:00;14,00001717;968,2407471;16,00146103;13350,28672;17,85445786;14,41;17,89;13645,87259;13440,15009
10/6/18 23:00;13,60001564;967,4074341;15,30828094;13422,33828;16,86776733;13,8;16,53;13688,16811;13489,85357
10/6/18 23:00;13,60001564;967,4074341;15,30828094;13422,33828;16,86776733;13,8;16,53;13688,16811;13489,85357
11/6/18 0:00;13,00001335;967,6851807;14,17730713;13504,25986;15,70167923;13,3;15,53;13762,27249;13562,05569
11/6/18 0:00;13,00001335;967,6851807;14,17730713;13504,25986;15,70167923;13,3;15,53;13762,27249;13562,05569
11/6/18 1:00;12,60001183;967,4074097;13,77599716;13583,71436;15,11863327;12,4;13,85;13801,03681;13598,41821
11/6/18 1:00;12,60001183;967,4074097;13,77599716;13583,71436;15,11863327;12,4;13,85;13801,03681;13598,41821
11/6/18 2:00;12,2000103;966,2962891;13,37467957;13614,31143;14,35619354;12;13,32;13834,19393;13636,41537
11/6/18 2:00;12,2000103;966,2962891;13,37467957;13614,31143;14,35619354;12;13,32;13834,19393;13636,41537
11/6/18 3:00;12,40001106;966,4814819;13,48413086;13596,54521;14,49074173;11,71;12,81;13819,39556;13625,34354
11/6/18 3:00;12,40001106;966,4814819;13,48413086;13596,54521;14,49074173;11,71;12,81;13819,39556;13625,34354
11/6/18 4:00;12,10000992;965,3703735;13,15578079;13599,9998;14,04224396;11,83;12,87;13837,70808;13646,488
11/6/18 4:00;12,10000992;965,3703735;13,15578079;13599,9998;14,04224396;11,83;12,87;13837,70808;13646,488
11/6/18 5:00;11,80000877;965,2777954;12,8639183;13686,36328;13,41435242;11,53;12,38;13873,07559;13682,82841
11/6/18 5:00;11,80000877;965,2777954;12,8639183;13686,36328;13,41435242;11,53;12,38;13873,07559;13682,82841
11/6/18 6:00;11,30000687;965,3703857;12,24370956;13677,97383;12,60705948;11,28;11,97;13928,92155;13734,88733
11/6/18 6:00;11,30000687;965,3703857;12,24370956;13677,97383;12,60705948;11,28;11,97;13928,92155;13734,88733
11/6/18 7:00;11,80000877;965,1851807;12,8639183;13633,5584;13,32465363;10,82;11,22;13874,23769;13686,0189
11/6/18 7:00;11,80000877;965,1851807;12,8639183;13633,5584;13,32465363;10,82;11,22;13874,23769;13686,0189
11/6/18 8:00;13,00001335;967,5000366;14,57862091;13476,13037;14,89438629;11,35;11,77;13780,66608;13595,51843
11/6/18 8:00;13,00001335;967,5000366;14,57862091;13476,13037;14,89438629;11,35;11,77;13780,66608;13595,51843
11/6/18 9:00;13,50001526;967,5926392;15,41772842;13436,6501;15,65682983;12,75;13,91;13728,23412;13546,75003
11/6/18 9:00;13,50001526;967,5926392;15,41772842;13436,6501;15,65682983;12,75;13,91;13728,23412;13546,75003
11/6/18 10:00;14,10001755;968,9814819;16,00146103;13373,9749;16,59866714;13,26;14,66;13680,26322;13496,42428
11/6/18 10:00;14,10001755;968,9814819;16,00146103;13373,9749;16,59866714;13,26;14,66;13680,26322;13496,42428
11/6/18 11:00;14,30001831;971,2036987;16,6946373;13351,76729;17,71990585;13,8;15,53;13665,14253;13457,71362
11/6/18 11:00;14,30001831;971,2036987;16,6946373;13351,76729;17,71990585;13,8;15,53;13665,14253;13457,71362
11/6/18 12:00;14,40001869;969,2592407;16,98649979;13321,16982;18,75144577;14,19;16,46;13608,13876;13395,67157
11/6/18 12:00;14,40001869;969,2592407;16,98649979;13321,16982;18,75144577;14,19;16,46;13608,13876;13395,67157
11/6/18 13:00;14,40001869;971,0185059;17,35133362;13297,48145;19,6932869;14,35;17,5;13605,56512;13367,93306
11/6/18 13:00;14,40001869;971,0185059;17,35133362;13297,48145;19,6932869;14,35;17,5;13605,56512;13367,93306
11/6/18 14:00;14,20001793;970,5555176;17,24188232;13273,2999;20,45573044;14,5;18,17;13594,00926;13338,28334
11/6/18 14:00;14,20001793;970,5555176;17,24188232;13273,2999;20,45573044;14,5;18,17;13594,00926;13338,28334
11/6/18 15:00;14,30001831;970,0925537;17,53374863;13249,11807;20,54542923;14,27;18,94;13579,2376;13327,71188
11/6/18 15:00;14,30001831;970,0925537;17,53374863;13249,11807;20,54542923;14,27;18,94;13579,2376;13327,71188
11/6/18 16:00;14,50001907;969,6295898;17,42429352;13247,14414;20,67997742;14,52;19,03;13556,50748;13311,8936
11/6/18 16:00;14,50001907;969,6295898;17,42429352;13247,14414;20,67997742;14,52;19,03;13556,50748;13311,8936
11/6/18 17:00;14,30001831;970,5555298;17,71615982;13216,05342;21,21817017;14,62;19,11;13567,68724;13302,08694
11/6/18 17:00;14,30001831;970,5555298;17,71615982;13216,05342;21,21817017;14,62;19,11;13567,68724;13302,08694
11/6/18 18:00;14,10001755;969,907373;17,53374863;13236,78057;21,08362198;14,64;19,64;13576,82014;13309,76848
11/6/18 18:00;14,10001755;969,907373;17,53374863;13236,78057;21,08362198;14,64;19,64;13576,82014;13309,76848
11/6/18 19:00;14,00001717;969,4444336;17,13243484;13269,84541;20,8145256;14,52;19,47;13584,85208;13321,29697
11/6/18 19:00;14,00001717;969,4444336;17,13243484;13269,84541;20,8145256;14,52;19,47;13584,85208;13321,29697
11/6/18 20:00;13,90001678;969,0740479;16,91353607;13268,8583;20,45573044;14,31;19,21;13596,3121;13337,37194
11/6/18 20:00;13,90001678;969,0740479;16,91353607;13268,8583;20,45573044;14,31;19,21;13596,3121;13337,37194
11/6/18 21:00;13,60001564;969,3518311;16,402771;13333,01406;19,73813629;14,19;18,92;13638,50743;13380,29338
11/6/18 21:00;13,60001564;969,3518311;16,402771;13333,01406;19,73813629;14,19;18,92;13638,50743;13380,29338
11/6/18 22:00;13,10001373;969,4444458;15,6366272;13423,81895;18,4375;13,8;18,31;13706,97875;13453,63037
11/6/18 22:00;13,10001373;969,4444458;15,6366272;13423,81895;18,4375;13,8;18,31;13706,97875;13453,63037
11/6/18 23:00;13,20001411;969,3518555;15,01641464;13476,13018;18,25810242;13,22;17,07;13703,62589;13457,37729
11/6/18 23:00;13,20001411;969,3518555;15,01641464;13476,13018;18,25810242;13,22;17,07;13703,62589;13457,37729
12/6/18 0:00;12,90001297;968,7962891;14,35972214;13556,07803;16,68836975;12,89;16,08;13757,43009;13530,94884
12/6/18 0:00;12,90001297;968,7962891;14,35972214;13556,07803;16,68836975;12,89;16,08;13757,43009;13530,94884
12/6/18 1:00;13,20001411;967,7777832;14,57862091;13467,74063;16,0604744;12,36;14,5;13740,60239;13540,63405
12/6/18 1:00;13,20001411;967,7777832;14,57862091;13467,74063;16,0604744;12,36;14,5;13740,60239;13540,63405
12/6/18 2:00;11,70000839;966,9444458;12,8639183;13652,80488;13,50405121;12,77;14,37;13897,98632;13694,47705
12/6/18 2:00;11,70000839;966,9444458;12,8639183;13652,80488;13,50405121;12,77;14,37;13897,98632;13694,47705
12/6/18 3:00;11,90000916;967,0370361;12,97336578;13639,97373;13,50405121;11,2;11,98;13885,49793;13688,53016
12/6/18 3:00;11,90000916;967,0370361;12,97336578;13639,97373;13,50405121;11,2;11,98;13885,49793;13688,53016
12/6/18 4:00;11,1000061;966,9444214;12,13425827;13696,2333;12,29311371;11,39;12,04;13969,83923;13766,57941
12/6/18 4:00;11,1000061;966,9444214;12,13425827;13696,2333;12,29311371;11,39;12,04;13969,83923;13766,57941
12/6/18 5:00;11,30000687;966,5740845;12,53556824;13690,80469;12,56221008;10,69;10,98;13944,79943;13745,63637
12/6/18 5:00;11,30000687;966,5740845;12,53556824;13690,80469;12,56221008;10,69;10,98;13944,79943;13745,63637
12/6/18 6:00;11,70000839;965,6481323;12,75446701;13657,24639;13,19010544;11,06;11,2;13890,15693;13698,52463
12/6/18 6:00;11,70000839;965,6481323;12,75446701;13657,24639;13,19010544;11,06;11,2;13890,15693;13698,52463
12/6/18 7:00;12,2000103;966,8518433;13,15578079;13628,62334;13,81799698;11,2;11,65;13854,76535;13663,69611
12/6/18 7:00;12,2000103;966,8518433;13,15578079;13628,62334;13,81799698;11,2;11,65;13854,76535;13663,69611
12/6/18 8:00;13,10001373;968,3333252;15,01641464;13501,79277;15,16348267;11,71;12,14;13777,16625;13586,702
12/6/18 8:00;13,10001373;968,3333252;15,01641464;13501,79277;15,16348267;11,71;12,14;13777,16625;13586,702
12/6/18 9:00;14,00001717;969,6296387;16,402771;13400,62412;16,91261673;13,11;14,46;13686,97148;13490,94256
12/6/18 9:00;14,00001717;969,6296387;16,402771;13400,62412;16,91261673;13,11;14,46;13686,97148;13490,94256
12/6/18 10:00;14,9000206;970,3703491;17,53374863;13266,39082;19,02054214;13,97;16,06;13580,79582;13375,63976
12/6/18 10:00;14,9000206;970,3703491;17,53374863;13266,39082;19,02054214;13,97;16,06;13580,79582;13375,63976
12/6/18 11:00;14,40001869;973,9814453;18,44582367;13259,97539;20,72482681;14,8;17,95;13615,42587;13345,14035
12/6/18 11:00;14,40001869;973,9814453;18,44582367;13259,97539;20,72482681;14,8;17,95;13615,42587;13345,14035
12/6/18 12:00;14,50001907;973,8888794;18,2269249;13244,18311;21,17332077;15,27;19,66;13596,00506;13321,80648
12/6/18 12:00;14,50001907;973,8888794;18,2269249;13244,18311;21,17332077;15,27;19,66;13596,00506;13321,80648
12/6/18 13:00;15,00002098;972,9629761;18,2269249;13251,09229;22,60850525;14,88;19,55;13513,89326;13236,56425
12/6/18 13:00;15,00002098;972,9629761;18,2269249;13251,09229;22,60850525;14,88;19,55;13513,89326;13236,56425
12/6/18 14:00;14,9000206;973,2407349;18,92010498;13176,57314;23,01215363;15,02;20,16;13513,77335;13224,50139
12/6/18 14:00;14,9000206;973,2407349;18,92010498;13176,57314;23,01215363;15,02;20,16;13513,77335;13224,50139
12/6/18 15:00;15,50002289;973,2406982;19,35789871;13077,37871;24,40248871;15,51;21,2;13437,32875;13144,66117
12/6/18 15:00;15,50002289;973,2406982;19,35789871;13077,37871;24,40248871;15,51;21,2;13437,32875;13144,66117
